Name,Epoch Date Close Approach,Relative Velocity km per sec,Relative Velocity km per hr,Miles per hour,Miss Dist.(Astronomical),Miss Dist.(lunar),Miss Dist.(kilometers),Miss Dist.(miles),Jupiter Tisserand Invariant,Epoch Osculation,Semi Major Axis,Asc Node Longitude,Perihelion Arg,Aphelion Dist,Perihelion Time,Mean Anomaly,Mean Motion,approach_year,approach_month,approach_day,Orbital Period,Orbit Uncertainity,Hazardous
3703080,788947200000.0,Very Slow,22017.003799315,13680.5099440799,0.4194825299,163.1787109375,62753692.0,38993336.0,5.1025,2458000.5,1.407011302712976,314.3739134134077,57.25746987539545,2.005763672747459,2457976.421802461,264.8375332988031,0.5905513880204395,2008.0,1.0,1.0,Low,Medium,True
3723955,1202457600000.0,Slow,65210.3460948409,40519.1731054305,0.265280586,104.2614517212,57298148.0,35603420.0,5.1025,2458000.5,1.10777595443772,136.7172416568082,192.4201212064279,1.497352292852652,2457794.969431285,173.7411119891742,0.8453297875598617,1995.0,1.0,1.0,Low,Low,False
2446862,789552000000.0,Slow,27326.5601819679,16979.6617975122,0.0509560159,19.8218898773,7622911.5,4736657.5,4.557,2458000.5,1.458823814474811,259.4759789450263,248.4150381128607,1.966856672082667,2458120.4675489054,189.0511121549629,0.7376844212866567,1995.0,7.0,8.0,Medium,Low,True
3092506,790156800000.0,Very Slow,40225.948191338,24994.8398636678,0.265280586,104.2614517212,39879014.0,26522368.0,5.093,2458000.5,1.2235511410636994,57.17326613388248,192.4201212064279,1.527904212254787,2457902.3374338527,68.74100661777578,0.7002771964497434,1995.0,7.0,15.0,Low,Medium,False
3514799,790156800000.0,Very Slow,35426.9917941048,28959.41622242085,0.4078321707,158.6467132568,61010824.0,24764642.0,5.154,2458000.5,1.225614736618327,84.62930679460825,158.2635960713293,1.590004662107135,2457814.455148689,189.0511121549629,0.7376844212866567,2008.0,7.0,15.0,Low,Low,True
3671135,1202457600000.0,Slow,38911.83825064,24178.3030507935,0.3927847844,104.2614517212,39879014.0,36511628.0,4.724,2458000.5,1.323532179970776,178.9719507770034,192.4201212064279,2.069264572262516,2457976.421802461,354.2373683433312,0.7376844212866567,1995.0,1.0,15.0,Low,Low,False
2495323,1202457600000.0,Very Slow,38911.829716462,28959.41622242085,0.392783196,152.7926635742,39879014.0,36511480.0,4.724,2458000.5,1.323532161963902,178.9719525667907,198.1459598526758,1.590004662107135,2458009.402591357,354.237396160877,0.6472951085146458,1995.0,1.0,15.0,Low,Low,False
2153315,790761600000.0,Fast,87918.7823817199,54629.3123082415,0.1291791611,50.2506942749,19324928.0,24764642.0,4.921,2458000.5,1.2235511410636994,112.5629844130883,288.3746511156045,1.794044543719008,2457976.421802461,186.7769322776995,0.7376844212866567,1995.0,1.0,22.0,Low,Low,False
2162463,790761600000.0,Slow,62545.6218132504,28959.41622242085,0.3582829267,104.2614517212,53598364.0,24764642.0,5.386,2458000.5,1.145550849266033,80.21113209162255,353.4223941040977,1.418397016947041,2457976.421802461,189.0511121549629,0.7376844212866567,1995.0,1.0,22.0,Low,Low,False
2306383,790761600000.0,Slow,46438.5949989635,28855.1369869948,0.1518057418,59.0524330139,22709816.0,14111226.0,5.1025,2458000.5,0.8761253667964827,173.89524609639795,192.4201212064279,1.590004662107135,2457900.7702821824,189.0511121549629,1.201862242530755,1995.0,1.0,22.0,Low,Low,True
3444370,1202457600000.0,Slow,80716.918732587,50154.3543091455,0.2010399884,78.2045516968,30075154.0,18687834.0,7.033,2458000.5,0.8138767249034949,117.1112240445536,220.9403707579688,1.201135122821705,2457996.3603927726,5.556806412851552,1.342351123786957,1995.0,1.0,22.0,Low,Medium,False
3448992,790761600000.0,Slow,62188.6012700346,38641.5783835946,0.4310155871,167.6650543213,64479012.0,24764642.0,5.1025,2458000.5,1.240789317594743,161.933518574421,192.4201212064279,1.590004662107135,2457976.421802461,46.68495944704712,0.7376844212866567,1995.0,1.0,22.0,Low,Medium,False
3611400,790761600000.0,Slow,46968.2452751926,27107.8949147945,0.3598014121,139.9627532959,53825524.0,33445630.0,6.384,2458000.5,1.2235511410636994,20.49127086505545,128.46312989278,1.234290608458944,2457976.421802461,66.77697673554127,0.7376844212866567,2008.0,1.0,22.0,Low,Low,False
2162854,792230400000.0,Very Slow,38987.734642195,24225.4621169794,0.4306559914,104.2614517212,64425220.0,40031976.0,4.862,2458000.5,1.2235511410636994,122.4368331936925,192.4201212064279,1.520512989852338,2457976.984646116,15.23187454710148,0.7376844212866567,1995.0,7.0,8.0,Low,Low,False
3446396,792230400000.0,Slow,142579.1804929074,88593.1580123846,0.3009631412,117.0746612549,45023444.0,27976272.0,5.1025,2458000.5,1.2235511410636994,163.2099234123562,199.3714586963143,3.690061555484416,2457976.421802461,37.51725738061909,0.3530253455272793,1995.0,7.0,8.0,Medium,Low,False
3764806,792230400000.0,Fast,46968.2452751926,56395.1314325452,0.4959739922,104.2614517212,74196656.0,46103664.0,6.89,2458000.5,1.2235511410636994,173.89524609639795,41.6483224835708,1.20750121069361,2457976.421802461,96.60735473164922,1.285826904326849,1995.0,2.0,8.0,Low,Low,False
3314405,1202457600000.0,Very Slow,11120.4141428446,28959.41622242085,0.2388244997,104.2614517212,35727636.0,22200124.0,3.788,2458000.5,1.958154259500409,173.89524609639795,34.30691815167334,2.697454147145476,2457976.421802461,189.0511121549629,0.3596944372301356,1995.0,2.0,15.0,Medium,Low,False
3426410,792835200000.0,Slow,46968.2452751926,44781.0422842595,0.4780869949,185.9758453369,39879014.0,44440964.0,6.469,2458000.5,0.907864592986423,173.89524609639795,7.392326563703367,1.590004662107135,2457968.7570858626,36.16756328615697,1.139390136937988,1995.0,7.0,15.0,Low,Low,False
